feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.5656..mannosylglycerate.biosynthesis.I	condition	DM2	1.92466619047713	0.335298799879232	192	101	3.68961283526476e-08	7.50559283730899e-07
PWY.5723..Rubisco.shunt	condition	DM2	2.25634222396878	0.395452977847615	192	142	4.38851971637388e-08	7.50559283730899e-07
PWY.7094..fatty.acid.salvage	condition	DM2	1.5611509616802	0.270364761882459	192	82	3.10710884073286e-08	7.50559283730899e-07
PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.	condition	DM2	1.07608342152415	0.187590518818346	192	85	3.76100529832588e-08	7.50559283730899e-07
PWY.7807..glyphosate.degradation.III	condition	DM2	1.46210572546286	0.2554226541921	192	57	3.9964425047652e-08	7.50559283730899e-07
PWY0.1337..oleate..beta..oxidation	condition	DM2	1.59820464110891	0.276632045013308	192	84	3.05842332857418e-08	7.50559283730899e-07
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.	condition	DM2	2.03955354621703	0.35785419633824	192	137	4.53236282446195e-08	7.50559283730899e-07
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.	condition	DM2	1.41843892199831	0.248431121711475	192	182	4.30180831059833e-08	7.50559283730899e-07
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA	condition	DM2	1.96577105129301	0.344825182946705	192	120	4.49598822576095e-08	7.50559283730899e-07
PWY.7385..1.3.propanediol.biosynthesis..engineered.	condition	DM2	1.83536259397559	0.324149502665638	192	96	5.45498536068826e-08	8.68601515124977e-07
PWY.7805...aminomethyl.phosphonate.degradation	condition	DM2	1.11207342981509	0.198169100288686	192	57	7.00647712014963e-08	1.07432649175628e-06
P161.PWY..acetylene.degradation..anaerobic.	condition	DM2	1.4706099896026	0.262583100584263	192	181	7.40578894233787e-08	1.0949987936171e-06
PWY.5850..superpathway.of.menaquinol.6.biosynthesis	condition	DM2	1.68356509652661	0.302238265286515	192	133	8.59885497331385e-08	1.14836321256514e-06
PWY.5896..superpathway.of.menaquinol.10.biosynthesis	condition	DM2	1.68356509652661	0.302238265286515	192	133	8.59885497331385e-08	1.14836321256514e-06
PWY0.1338..polymyxin.resistance	condition	DM2	1.83795557555516	0.329423289834253	192	106	8.22572854150013e-08	1.14836321256514e-06
PWY.5104..L.isoleucine.biosynthesis.IV	condition	DM2	2.02034169612279	0.364452714291427	192	107	9.81349527221407e-08	1.16079629791332e-06
PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I	condition	DM2	1.72198757498598	0.31056433713347	192	133	9.75527491937093e-08	1.16079629791332e-06
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.	condition	DM2	-1.00423456593499	0.180843583276666	192	189	9.36256367566095e-08	1.16079629791332e-06
PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III	condition	DM2	1.79855425802207	0.323661490216467	192	149	9.18707268925686e-08	1.16079629791332e-06
HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate	condition	DM2	1.8640370389737	0.337860279045122	192	101	1.11665764959352e-07	1.18537504341466e-06
PWY.5705..allantoin.degradation.to.glyoxylate.III	condition	DM2	1.38033121219248	0.249845276079825	192	83	1.07601499405082e-07	1.18537504341466e-06
PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate	condition	DM2	1.8640370389737	0.337860279045122	192	101	1.11665764959352e-07	1.18537504341466e-06
PWY0.1533..methylphosphonate.degradation.I	condition	DM2	1.22424208231428	0.221780461809139	192	54	1.10345810994167e-07	1.18537504341466e-06
P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.	condition	DM2	2.11580521939327	0.38400647949194	192	119	1.15961522370199e-07	1.20020175653156e-06
FAO.PWY..fatty.acid..beta..oxidation.I..generic.	condition	DM2	1.87172344367507	0.340714771537478	192	127	1.25376901294451e-07	1.26600090575373e-06
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.	condition	DM2	1.8501895594694	0.337956531353795	192	142	1.37602386497275e-07	1.35636638118743e-06
PWY0.42..2.methylcitrate.cycle.I	condition	DM2	1.73830822773679	0.318857856339633	192	93	1.53750099582203e-07	1.48029165644261e-06
HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.	condition	DM2	1.77411625108871	0.326009172733794	192	153	1.61209946511422e-07	1.51683904217565e-06
PWY.7858...5Z..dodecenoate.biosynthesis.II	condition	DM2	1.91636537113056	0.353220934831683	192	143	1.74949570424287e-07	1.60953604790344e-06
GLYOXYLATE.BYPASS..glyoxylate.cycle	condition	DM2	1.95319176052739	0.362397280208592	192	146	2.07826243752659e-07	1.87043619377393e-06
PWY.5845..superpathway.of.menaquinol.9.biosynthesis	condition	DM2	1.36545817841155	0.254016851362383	192	168	2.22322310773235e-07	1.95832843957701e-06
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation	condition	DM2	1.60355948600536	0.298565926783916	192	101	2.27291131290194e-07	1.96038600737793e-06
KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis	condition	DM2	1.62091591420879	0.302619903884101	192	104	2.44278237927341e-07	2.06390184697794e-06
PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates.	condition	DM2	0.891916739047239	0.167385077167268	192	52	2.78521257451472e-07	2.30615601169819e-06
P122.PWY..heterolactic.fermentation	condition	DM2	1.74818482655132	0.330066748076105	192	126	3.24647649727506e-07	2.40007369619978e-06
PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.	condition	DM2	1.50556664179392	0.284155029931411	192	125	3.22100666840266e-07	2.40007369619978e-06
PWY.5747..2.methylcitrate.cycle.II	condition	DM2	1.35515662003539	0.254920302511749	192	68	2.95728349371684e-07	2.40007369619978e-06
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis	condition	DM2	1.39561757194728	0.263268218803196	192	168	3.17502644688482e-07	2.40007369619978e-06
PWY.6803..phosphatidylcholine.acyl.editing	condition	DM2	1.63011922611015	0.307318669687985	192	144	3.12731465047491e-07	2.40007369619978e-06
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.	condition	DM2	1.81468351748653	0.342237523609855	192	131	3.15561636206049e-07	2.40007369619978e-06
HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic.	condition	DM2	1.28535207615363	0.243210318605185	192	174	3.42961663573184e-07	2.49098471437365e-06
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	condition	DM2	1.80472723236663	0.344986454893271	192	141	4.42947255475879e-07	3.16172696150024e-06
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I	condition	DM2	-0.534869135981917	0.10236974941574	192	192	4.55994777032248e-07	3.19969216426018e-06
PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome.	condition	DM2	1.58901419788019	0.305237062686949	192	118	4.98850113449982e-07	3.44206578280487e-06
PWY.5840..superpathway.of.menaquinol.7.biosynthesis	condition	DM2	1.36779933671344	0.265253556655031	192	160	6.2871746154027e-07	4.19821014641406e-06
PWY.8086...S..lactate.fermentation.to.propanoate..acetate.and.hydrogen	condition	DM2	1.15645008652733	0.224260562562802	192	59	6.28269852507332e-07	4.19821014641406e-06
PWY.5897..superpathway.of.menaquinol.11.biosynthesis	condition	DM2	1.33298813047169	0.26064794492438	192	170	7.66468188213043e-07	4.73608701373432e-06
PWY.5898..superpathway.of.menaquinol.12.biosynthesis	condition	DM2	1.33298813047169	0.26064794492438	192	170	7.66468188213043e-07	4.73608701373432e-06
PWY.5899..superpathway.of.menaquinol.13.biosynthesis	condition	DM2	1.33298813047169	0.26064794492438	192	170	7.66468188213043e-07	4.73608701373432e-06
PWY.7118..chitin.deacetylation	condition	DM2	1.89028147171933	0.36918922546114	192	128	7.45503397035415e-07	4.73608701373432e-06
PWY.7269..mitochondrial.NADPH.production..yeast.	condition	DM2	1.61359702793679	0.31470779770225	192	100	7.2090849162287e-07	4.73608701373432e-06
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II	condition	DM2	1.67769592934867	0.328429904239896	192	123	7.87804423072668e-07	4.79633869341301e-06
PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I	condition	DM2	1.33999451997027	0.262779731413898	192	170	8.21170527008197e-07	4.92702316204918e-06
PWY.5692..allantoin.degradation.to.glyoxylate.II	condition	DM2	1.0662100951635	0.210169100126483	192	50	9.27250535343678e-07	5.40678481172229e-06
URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants	condition	DM2	1.0662100951635	0.210169100126483	192	50	9.27250535343678e-07	5.40678481172229e-06
REDCITCYC..TCA.cycle.VI..Helicobacter.	condition	DM2	1.50648772701088	0.29915045321291	192	122	1.10109215076963e-06	6.33127986692535e-06
PWY.5505..L.glutamate.and.L.glutamine.biosynthesis	condition	DM2	-0.722282745470554	0.143874815115606	192	191	1.18338917241752e-06	6.71127558055965e-06
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I	condition	DM2	1.27274588850552	0.253779225499581	192	170	1.21114309258895e-06	6.77585459907872e-06
AST.PWY..L.arginine.degradation.II..AST.pathway.	condition	DM2	1.65453286079625	0.33149621815316	192	103	1.35360491022637e-06	7.47189910444957e-06
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	condition	DM2	1.33650237481653	0.269831496081422	192	129	1.60854742005127e-06	8.76235041975298e-06
THREOCAT.PWY..superpathway.of.L.threonine.metabolism	condition	DM2	1.69413817635546	0.343213671521524	192	73	1.7377690196639e-06	9.3433295342968e-06
PWY.5837..2.carboxy.1.4.naphthoquinol.biosynthesis	condition	DM2	1.4115100473694	0.288210027135712	192	169	2.06966012588921e-06	1.09480530315117e-05
PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.	condition	DM2	1.37517250732398	0.281227601663109	192	93	2.14201037573056e-06	1.09480530315117e-05
PWY.5973..cis.vaccenate.biosynthesis	condition	DM2	0.284106689410441	0.0580421469564119	192	192	2.0947668414399e-06	1.09480530315117e-05
PWY.7446..sulfoquinovose.degradation.I	condition	DM2	1.25183047319331	0.255915859386949	192	69	2.12584867062167e-06	1.09480530315117e-05
GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass	condition	DM2	1.22053921189655	0.251382008579714	192	90	2.5025574708545e-06	1.26348633284605e-05
PWY.7384..anaerobic.energy.metabolism..invertebrates..mitochondrial.	condition	DM2	1.03961313848368	0.215666334643041	192	53	2.92504222482935e-06	1.45899696515584e-05
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II	condition	DM2	-0.484746948729566	0.100660936669886	192	192	2.98877627638636e-06	1.47303973621899e-05
ECASYN.PWY..enterobacterial.common.antigen.biosynthesis	condition	DM2	1.46017377227219	0.303582041276932	192	114	3.07021104520264e-06	1.4953733796634e-05
PWY0.41..allantoin.degradation.IV..anaerobic.	condition	DM2	1.09674882090079	0.228500364663717	192	58	3.2078665754532e-06	1.54425204911352e-05
RHAMCAT.PWY..L.rhamnose.degradation.I	condition	DM2	0.435417210726641	0.0907974569288062	192	192	3.26970158856589e-06	1.55592696283481e-05
PWY.7663..gondoate.biosynthesis..anaerobic.	condition	DM2	0.297183005630567	0.0621130891360179	192	192	3.43249643720921e-06	1.6148335511416e-05
ORNDEG.PWY..superpathway.of.ornithine.degradation	condition	DM2	1.71215962406318	0.359291736603843	192	147	3.73906805618788e-06	1.73929682613683e-05
COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I	condition	DM2	-0.471912443822665	0.0992368589604937	192	191	3.90554736557441e-06	1.79655178816423e-05
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis	condition	DM2	0.636748569506677	0.134110053505521	192	192	4.03645407203087e-06	1.83636481958328e-05
DARABCATK12.PWY..D.arabinose.degradation.I	condition	DM2	1.18385806763498	0.250011784482139	192	82	4.27001273442365e-06	1.92150573049064e-05
PWY.6703..preQ0.biosynthesis	condition	DM2	0.312703686395816	0.0664165927132419	192	192	4.80846737766108e-06	2.14054354231364e-05
UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.	condition	DM2	1.02205035297727	0.217243063625198	192	53	4.88455401160089e-06	2.15128229872635e-05
NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.	condition	DM2	1.34193636495862	0.285528951377951	192	156	4.9932361926974e-06	2.17599977239655e-05
PWY.6168..flavin.biosynthesis.III..fungi.	condition	DM2	1.60015947866897	0.340946299538038	192	153	5.13380210984905e-06	2.2139521598724e-05
PWY.6708..ubiquinol.8.biosynthesis..early.decarboxylation.	condition	DM2	0.981830213700193	0.209779738552878	192	52	5.43430006038225e-06	2.31938167525593e-05
GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation	condition	DM2	1.18204135178028	0.25427477403704	192	88	6.23770063181798e-06	2.63511026691086e-05
GALACTARDEG.PWY..D.galactarate.degradation.I	condition	DM2	1.33388820026759	0.288970457009217	192	181	7.18801091281885e-06	2.94637279000693e-05
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation	condition	DM2	1.33388820026759	0.288970457009217	192	181	7.18801091281885e-06	2.94637279000693e-05
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I	condition	DM2	0.692378280837303	0.149982841693875	192	192	7.17615645854116e-06	2.94637279000693e-05
DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	condition	DM2	1.51355579461607	0.330406787431933	192	125	8.36456502089295e-06	3.39502933200949e-05
PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.	condition	DM2	1.1202644120866	0.245870388602079	192	60	9.30532861885543e-06	3.74020004680208e-05
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.	condition	DM2	-0.311796471020251	0.0686919775669907	192	192	1.00091383389313e-05	3.96124636931979e-05
NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.	condition	DM2	0.758117684825843	0.167134987579508	192	192	1.01423216219299e-05	3.96124636931979e-05
PWY.8073..lipid.IVA.biosynthesis..P..putida.	condition	DM2	0.758117684825843	0.167134987579508	192	192	1.01423216219299e-05	3.96124636931979e-05
GLUCARDEG.PWY..D.glucarate.degradation.I	condition	DM2	1.35530141051518	0.300026841986808	192	174	1.09846323298389e-05	4.25012877061056e-05
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	condition	DM2	-0.962893572496934	0.213763301322571	192	184	1.1606895391333e-05	4.44930990001099e-05
PWY.5994..palmitate.biosynthesis..type.I.fatty.acid.synthase.	condition	DM2	-0.948240641074895	0.210668756593989	192	38	1.17673316379583e-05	4.46942687900435e-05
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I	condition	DM2	1.67524494617412	0.372481375798411	192	168	1.19470821029426e-05	4.4964472641984e-05
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage	condition	DM2	0.62001708068135	0.138214064974897	192	192	1.25503706196266e-05	4.68094904191478e-05
KETOGLUCONMET.PWY..ketogluconate.metabolism	condition	DM2	1.57810402211458	0.353732920288869	192	125	1.39290932938607e-05	5.14878984255209e-05
PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation	condition	DM2	-0.762328333748872	0.171918080337566	192	188	1.56096388739068e-05	5.71892964052869e-05
PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis	condition	DM2	1.34371577209122	0.306218876781958	192	123	1.89392430663095e-05	6.87793563987028e-05
PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain.	condition	DM2	0.74477920341589	0.169952627343742	192	53	1.94311654460498e-05	6.99521956057795e-05
P23.PWY..reductive.TCA.cycle.I	condition	DM2	1.20934750463322	0.277254366837881	192	108	2.11235600038974e-05	7.5389257255289e-05
CARNMET.PWY..L.carnitine.degradation.I	condition	DM2	0.871447269025883	0.199947805598453	192	60	2.14324869625151e-05	7.58380307904379e-05
PWY0.1261..anhydromuropeptides.recycling.I	condition	DM2	0.764972355217312	0.17601106422889	192	191	2.25460151097669e-05	7.91021208088433e-05
METSYN.PWY..superpathway.of.L.homoserine.and.L.methionine.biosynthesis	condition	DM2	1.51198928058292	0.348453870207555	192	168	2.32112505418844e-05	8.07517455826904e-05
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.	condition	DM2	1.52378608147914	0.352664939856264	192	168	2.50406605265964e-05	8.63902788167577e-05
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I	condition	DM2	0.317376753981215	0.0735463123978668	192	192	2.56090645982488e-05	8.76210970551653e-05
CENTFERM.PWY..pyruvate.fermentation.to.butanoate	condition	DM2	-0.761763022780096	0.176760090793721	192	188	2.62223180105385e-05	8.89839316095321e-05
MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis	condition	DM2	1.50986515578853	0.35084818104932	192	168	2.68906226731778e-05	8.9779982150771e-05
PWY.6328..L.lysine.degradation.X	condition	DM2	0.809943970568126	0.188145968744504	192	46	2.6736356004626e-05	8.9779982150771e-05
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II	condition	DM2	0.427141417562486	0.0995249251017997	192	192	2.82112315234408e-05	9.26940464341627e-05
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II	condition	DM2	0.427141417562486	0.0995249251017997	192	192	2.82112315234408e-05	9.26940464341627e-05
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage	condition	DM2	-1.42155820309639	0.333036641393452	192	64	3.1041086040583e-05	0.000101189052132294
PWY.7254..TCA.cycle.VII..acetate.producers.	condition	DM2	1.2651732177202	0.296576266243837	192	100	3.13650295739725e-05	0.000101446267528317
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	condition	DM2	1.42660335137457	0.334702272624854	192	169	3.18327337639448e-05	0.000102160866498242
ARGININE.SYN4.PWY..L.ornithine.biosynthesis.II	condition	DM2	0.566353103692485	0.13301768626166	192	192	3.24332080161148e-05	0.00010328729322055
HEMESYN2.PWY..heme.b.biosynthesis.II..oxygen.independent.	condition	DM2	1.00418335455202	0.236938820603562	192	187	3.51252288355865e-05	0.000110179637134774
PWY.5695..inosine.5..phosphate.degradation	condition	DM2	0.175209744229072	0.0413413538913539	192	192	3.51297393763047e-05	0.000110179637134774
HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I	condition	DM2	1.43276935603128	0.338458125007405	192	163	3.58362311798508e-05	0.000111550373747806
PWY66.389..phytol.degradation	condition	DM2	1.48367415623243	0.351099073702764	192	115	3.69434995464144e-05	0.000114138871732952
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II	condition	DM2	0.339531787378597	0.0806249674318219	192	192	3.91768011886017e-05	0.000120142190311712
PWY.7238..sucrose.biosynthesis.II	condition	DM2	-0.330989266738124	0.0786774263445721	192	192	3.98697749693858e-05	0.000121368285568571
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.	condition	DM2	0.248820392588331	0.0591850524627565	192	192	4.03248301945743e-05	0.000121857516062436
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway	condition	DM2	0.476352210824859	0.113804415978277	192	191	4.3433400196866e-05	0.000129399341972378
PENTOSE.P.PWY..pentose.phosphate.pathway	condition	DM2	0.382254046341068	0.0913251291996541	192	192	4.34456727878275e-05	0.000129399341972378
GLUDEG.I.PWY..GABA.shunt	condition	DM2	1.41919890679932	0.339752171686664	192	161	4.49547272130671e-05	0.000132212467796071
LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis	condition	DM2	0.934111905073665	0.223645660510034	192	54	4.50288839595313e-05	0.000132212467796071
PWY.7883..anhydromuropeptides.recycling.II	condition	DM2	1.16516154008499	0.280478849293395	192	164	4.92985726727473e-05	0.000143729641454348
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.	condition	DM2	-0.305269164589284	0.073692100557821	192	192	5.1660581756531e-05	0.000148524172550027
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	condition	DM2	-0.329658435280952	0.079568507820089	192	192	5.15405589803628e-05	0.000148524172550027
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	condition	DM2	0.232558199922733	0.0561815251512235	192	192	5.23022637374494e-05	0.000149331980602097
PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I	condition	DM2	1.23059059476823	0.299725541207179	192	177	5.98140435827717e-05	0.000169609685227859
HISDEG.PWY..L.histidine.degradation.I	condition	DM2	0.547316311242343	0.133759759467824	192	192	6.32148050171191e-05	0.000178033532497193
LACTOSECAT.PWY..lactose.and.galactose.degradation.I	condition	DM2	-1.16184652154929	0.284539504885724	192	175	6.53885972660917e-05	0.0001829113464065
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.	condition	DM2	1.32581471415219	0.325392231788816	192	169	6.76854711390375e-05	0.00018806567148699
P108.PWY..pyruvate.fermentation.to.propanoate.I	condition	DM2	1.24764556886007	0.307008927032839	192	141	7.05872808858931e-05	0.000194820895245065
P441.PWY..superpathway.of.N.acetylneuraminate.degradation	condition	DM2	0.620249112171453	0.153268995785232	192	191	7.54935029050018e-05	0.000206982186772654
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.	condition	DM2	-1.02145502202603	0.252833875255169	192	46	7.75300467814886e-05	0.000211167364260107
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	condition	DM2	0.280617864949851	0.069570317249572	192	192	7.95124035045262e-05	0.000215151209482836
GLUTORN.PWY..L.ornithine.biosynthesis.I	condition	DM2	-0.305083387520059	0.0759634346041609	192	192	8.5115360575701e-05	0.000228816618690521
PWY.6317..D.galactose.degradation.I..Leloir.pathway.	condition	DM2	-0.352139895101461	0.0878761254250271	192	192	8.81444226571709e-05	0.000235430909548831
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis	condition	DM2	0.301659519388087	0.0756322470348252	192	192	9.48123776866318e-05	0.000246869964542551
PWY.7874..L.threonate.degradation	condition	DM2	0.84912619663513	0.212763337017932	192	59	9.39241077804813e-05	0.000246869964542551
PWY.7942..5.oxo.L.proline.metabolism	condition	DM2	1.31810530031116	0.330368596993416	192	123	9.43351149961863e-05	0.000246869964542551
PWY0.1221..putrescine.degradation.II	condition	DM2	0.828745302746259	0.207690106695926	192	53	9.41535650483459e-05	0.000246869964542551
PWY.6588..pyruvate.fermentation.to.acetone	condition	DM2	0.943231538424367	0.238403102526815	192	170	0.000107353785266807	0.000277777919377864
PWY0.1477..ethanolamine.utilization	condition	DM2	0.853444517115529	0.216236425246857	192	191	0.000111423050750252	0.000286516416214933
PWY.7873..D.erythronate.degradation.II	condition	DM2	0.786670278472321	0.201463857177995	192	51	0.000131090160174507	0.000335008187112629
PWY.6531..mannitol.cycle	condition	DM2	0.926265244370612	0.238410601496439	192	184	0.000141131181488131	0.000358455884270469
ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation	condition	DM2	1.21816163242004	0.315447664599897	192	75	0.000154366375898295	0.000387319270435723
ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation	condition	DM2	1.21816163242004	0.315447664599897	192	75	0.000154366375898295	0.000387319270435723
PWY.5941..glycogen.degradation.II	condition	DM2	-0.293645194346775	0.0761494581070151	192	192	0.000157576286156434	0.000392991460655202
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I	condition	DM2	0.66812989906371	0.173496946573848	192	192	0.000160716357810491	0.000398422587626008
PWY.7345..superpathway.of.anaerobic.sucrose.degradation	condition	DM2	0.404734540298316	0.105398618599936	192	191	0.000167495847090789	0.000412757623188015
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	condition	DM2	0.685546272189439	0.179127195204161	192	192	0.00017584317654909	0.000429599901363514
PWY0.862...5Z..dodecenoate.biosynthesis.I	condition	DM2	0.73733128358059	0.192700841958825	192	192	0.000176405756598544	0.000429599901363514
PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III	condition	DM2	1.10351107076695	0.289650578678895	192	177	0.00018770194212878	0.000454436280943363
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	condition	DM2	0.691040017069028	0.181748683046777	192	192	0.000193152714488301	0.000464914091849747
PWY0.1296..purine.ribonucleosides.degradation	condition	DM2	-0.267901314457352	0.070572250661395	192	192	0.000197578844569978	0.000472818737872665
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.	condition	DM2	0.222501601766372	0.058776633792031	192	192	0.000205559645545485	0.000489090191125465
