feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Haladaptatus.sp..PSR8	condition	CRC	-0.973800801534527	0.323144573569829	300	216	0.00280644117552234	0.0456459402959957
Sulfurovum.sp..HSL1.3	condition	CRC	-0.786209393733674	0.262682542685821	300	282	0.00299674350699042	0.0473683500837395
Lachnospira.eligens	condition	CRC	-0.822148754746005	0.274712026673999	300	288	0.00299799684074301	0.0473683500837395
Mitsuaria.sp..7	condition	CRC	-0.914281120120037	0.306377391549347	300	271	0.00307932637616892	0.0479680981977863
Comamonas.odontotermitis	condition	CRC	-0.617669243268102	0.207584359895235	300	285	0.00316650573870185	0.04864104648617
Pseudarthrobacter.chlorophenolicus	condition	CRC	-0.755301450765344	0.254687898312035	300	284	0.00326820539578292	0.0493571683523455
Acetobacter.pasteurianus	condition	CRC	-0.990457362376634	0.334383974358079	300	158	0.00330237835268858	0.0493571683523455
Fibrella.aestuarina	condition	CRC	-0.486135415318763	0.165436265714338	300	83	0.0035573848929743	0.0523935307774141
Spartinivicinus.ruber	condition	CRC	-0.404006591453281	0.137667532583893	300	48	0.00360027878759807	0.0523935307774141
Photobacterium.sp..GJ3	condition	CRC	-0.908221210626708	0.310403098538967	300	159	0.00369977122047359	0.0531421684395298
Pusillimonas.faecalis	condition	CRC	-0.724917115942558	0.249159063136928	300	287	0.00389430723341824	0.0544283818882005
Radiobacillus.sp..80	condition	CRC	-0.680235353881597	0.234065191583982	300	284	0.00393695348196749	0.0544283818882005
Bacteroides.ovatus	condition	CRC	-1.06298249248534	0.365171522170687	300	281	0.00387814732221897	0.0544283818882005
Salipiger.sp..CCB.MM3	condition	CRC	-0.797853700210424	0.275312272562419	300	221	0.00403662758548749	0.0546453693203775
Finegoldia.magna	condition	CRC	-1.01825370256891	0.351508083994375	300	259	0.00405146499482003	0.0546453693203775
Gloeothece.verrucosa	condition	CRC	-0.560765673441127	0.193912070387722	300	50	0.00411317478109868	0.0548092928662065
Geobacillus.subterraneus	condition	CRC	-0.782980006626084	0.272929487106072	300	282	0.00441888596066167	0.0581819984820454
Neorhizobium.galegae	condition	CRC	-0.673450963294712	0.235426898378813	300	280	0.00453154897370926	0.0589634489990875
Aliarcobacter.cibarius	condition	CRC	-0.704448558490549	0.247537581596805	300	283	0.00474145127255076	0.0602763805453005
Rhodanobacter.thiooxydans	condition	CRC	-0.319231183859772	0.112177198645239	300	33	0.00473759071283736	0.0602763805453005
Methylovirgula.sp..HY1	condition	CRC	-0.56372671277364	0.199054214488796	300	179	0.00494308984391832	0.0621256519019734
Alteromonas.mediterranea	condition	CRC	-0.900807612121381	0.319291146502727	300	142	0.00510507292730123	0.0632722928950437
Ensifer.adhaerens	condition	CRC	-0.603642301862755	0.214166650249093	300	284	0.00514873992816811	0.0632722928950437
Halorussus.halophilus	condition	CRC	-0.629121718403041	0.224015945722148	300	150	0.00531016363381678	0.0645389118571577
Shigella.boydii	condition	CRC	0.755195309767701	0.269295272274011	300	65	0.00537744280118981	0.0646462145447384
Neorhizobium.sp..SOG26	condition	CRC	-0.83507984443415	0.299129954496291	300	250	0.00558207316395571	0.0663846550466131
Sphingomonas.sanguinis	condition	CRC	-0.834294389628276	0.300781732911296	300	169	0.00589134588761124	0.068089536634429
Mycobacterium.frederiksbergense	condition	CRC	-0.435159672645128	0.156937777242501	300	80	0.00591012252884736	0.068089536634429
Aeromonas.caviae	condition	CRC	1.05371787605774	0.379124416513632	300	118	0.00579338429884595	0.068089536634429
Leisingera.methylohalidivorans	condition	CRC	-0.84933590526342	0.307139399406117	300	179	0.0060440193214681	0.0689142821602445
Pantoea.cypripedii	condition	CRC	-0.686663462576078	0.249146253597195	300	248	0.00621170961997847	0.0693954630272343
Pontibacter.akesuensis	condition	CRC	-0.935838000120932	0.339453952671992	300	177	0.00619798710856815	0.0693954630272343
Priestia.megaterium	condition	CRC	-0.548150802568088	0.199437836341744	300	284	0.00635714639821374	0.070310039164244
Acinetobacter.cumulans	condition	CRC	-0.986583629344132	0.360156769613434	300	200	0.00653083954427176	0.0715159260986591
Pseudoalteromonas.sp..THAF3	condition	CRC	-0.954814494898097	0.349177928650215	300	234	0.0066226055551456	0.0718098210195199
Methylomagnum.ishizawai	condition	CRC	-0.694452112825994	0.254339161606775	300	250	0.0067034732707835	0.0719809848299665
Xanthomonas.vasicola	condition	CRC	-0.774952289302329	0.285063763278656	300	94	0.00694292018258248	0.0735052735502298
Martelella.lutilitoris	condition	CRC	-0.483365413695082	0.177918726786502	300	62	0.00697834875476865	0.0735052735502298
Agrobacterium.rhizogenes	condition	CRC	-0.872586278777409	0.322549785919343	300	171	0.00721952856922382	0.0751394404645441
Arthrobacter.sp..StoSoilB13	condition	CRC	-0.680861182604313	0.251893506494857	300	286	0.00726936720588266	0.0751394404645441
Leisingera.aquaemixtae	condition	CRC	-0.903881454238839	0.335051387775745	300	209	0.00738097247833062	0.0755866255651265
Mycobacteroides.abscessus	condition	CRC	-0.435249399628431	0.16193655651326	300	62	0.0076011192368965	0.0771269529908947
Phyllobacterium.sp..T1018	condition	CRC	-0.782955089172691	0.29221497692692	300	220	0.00778979098510561	0.0783228075411528
Indioceanicola.profundi	condition	CRC	-0.643871233370309	0.240924178627546	300	273	0.00794950167904272	0.0785013290805468
Borrelia.anserina	condition	CRC	-0.772766448396717	0.289017255589295	300	258	0.00791683501122497	0.0785013290805468
Pantoea.dispersa	condition	CRC	-0.71176177494453	0.26723443641517	300	243	0.00815716665247513	0.0791388273476973
Azospirillum.thermophilum	condition	CRC	-0.553831526387617	0.207802431084396	300	285	0.00811834189595594	0.0791388273476973
Rhizobium.sp..NZLR1	condition	CRC	-0.848843275545919	0.319572586324255	300	185	0.00833175213438224	0.0794389470743686
Edwardsiella.tarda	condition	CRC	0.574352861303475	0.216057147239782	300	36	0.00828399969356615	0.0794389470743686
Pseudobutyrivibrio.xylanivorans	condition	CRC	-0.887362310818783	0.336705565899136	300	238	0.00884322944556116	0.0832397925411995
Haloterrigena.sp..KZCA68	condition	CRC	-0.3352458523751	0.127399469676057	300	37	0.0089460926204	0.0832397925411995
Natronococcus.occultus	condition	CRC	-0.351851748320799	0.133874349603429	300	55	0.00903144222870157	0.0832397925411995
Acetobacter.orientalis	condition	CRC	-0.361292908349492	0.137440461738662	300	31	0.0090162481770916	0.0832397925411995
Sphingobium.cloacae	condition	CRC	-0.949783917413726	0.362769773420905	300	211	0.00929515744590994	0.0849623482245983
Nostoc.sp..UHCC.0870	condition	CRC	-0.412818285763842	0.157894274046518	300	57	0.00938950684863623	0.0851212670048498
Vibrio.sp..B1REV9	condition	CRC	-0.538171060331383	0.206306478123943	300	62	0.00955141812996932	0.0858851093637891
Ralstonia.syzygii	condition	CRC	-0.334699228101936	0.129007786907725	300	60	0.00994652078114716	0.0887165482576513
Vibrio.coralliilyticus	condition	CRC	-0.689195559670144	0.266044028591832	300	251	0.0100559161172489	0.0889747458054186
Pseudorhizobium.flavum	condition	CRC	-0.724210273360278	0.280373238528803	300	90	0.0102733619941789	0.0898618647830818
Sinorhizobium.fredii	condition	CRC	-0.602838891575278	0.233520597047482	300	276	0.0103186770591785	0.0898618647830818
Cupriavidus.metallidurans	condition	CRC	-0.718679473547916	0.279607290642285	300	261	0.0106465862378955	0.091993159211816
Streptomyces.cattleya	condition	CRC	-0.693206796457887	0.270936896329222	300	217	0.0110071515275229	0.0936454583803106
Streptomyces.lunaelactis	condition	CRC	-0.358921319990614	0.140181929104476	300	33	0.0109493812701515	0.0936454583803106
Oecophyllibacter.saccharovorans	condition	CRC	-0.8579911619918	0.335860138062524	300	257	0.0111278519504048	0.0939496508179218
Prevotella.sp..E2.28	condition	CRC	-1.12147363494944	0.442098161088001	300	220	0.0117054410760846	0.0973399836853353
Brucella.anthropi	condition	CRC	-0.635664644221254	0.250454304305842	300	99	0.0116603521387742	0.0973399836853353
Rhodococcus.fascians	condition	CRC	-0.566541322502675	0.224208411936844	300	58	0.0120312853794405	0.0986924846731471
Streptomyces.sp..HF10	condition	CRC	0.392230990542351	0.155249312656952	300	31	0.0120465510224908	0.0986924846731471
Rhizobium.etli	condition	CRC	-0.727609615810679	0.289067668523102	300	275	0.0123588901750052	0.0997190638728392
Swingsia.sp..F3b2	condition	CRC	-1.01379195632543	0.403158029236173	300	181	0.0124423425085459	0.0997190638728392
Selenomonas.ruminantium	condition	CRC	-0.749804548311556	0.297571818494702	300	277	0.0122703442733805	0.0997190638728392
Arthrobacter.sp..68b	condition	CRC	-0.301714641240504	0.120330626290925	300	47	0.0126981387175642	0.100481252317257
Bacillus.safensis	condition	CRC	-0.286551754577248	0.114312438693665	300	37	0.0127191458629439	0.100481252317257
Sphingomonas.paeninsulae	condition	CRC	-0.631997307216318	0.25326553967667	300	230	0.013126014130961	0.102235011470725
Rhodococcus.qingshengii	condition	CRC	-0.590415943724665	0.236553647984476	300	284	0.0131093934594294	0.102235011470725
Alkaliphilus.sp..B6464	condition	CRC	-0.455652630963894	0.182960301163793	300	52	0.0133034629081794	0.102892517317807
Gemmobacter.aquarius	condition	CRC	-0.576049124522284	0.231995516852733	300	59	0.0135805456581406	0.1039702763377
Escherichia.fergusonii	condition	CRC	0.872071298211811	0.351627040537675	300	216	0.013687827857632	0.1039702763377
Shigella.sonnei	condition	CRC	0.378175214614226	0.152498279611767	300	35	0.0137248285219748	0.1039702763377
Rhodococcus.sp..DMU1	condition	CRC	-0.340719093891717	0.13810615605655	300	53	0.0141869992689262	0.106740280213826
Vescimonas.fastidiosa	condition	CRC	-0.620270688833722	0.252337905468438	300	288	0.0145383631159707	0.108644794636916
Acetobacter.persici	condition	CRC	-0.722934816213844	0.295026909408324	300	203	0.0148479695062476	0.11021378707322
Bradyrhizobium.septentrionale	condition	CRC	-0.713693745618891	0.292079038180423	300	213	0.0151275483763189	0.110896296695562
Mesorhizobium.sp..INR15	condition	CRC	-0.540956505057464	0.221853586213891	300	128	0.0153387635246067	0.110896296695562
Sodalis.praecaptivus	condition	CRC	-0.610506076915642	0.250382769241434	300	116	0.0153409886025506	0.110896296695562
Shigella.dysenteriae	condition	CRC	0.492658574391151	0.201716498239758	300	54	0.0151790845080748	0.110896296695562
Streptomyces.sp..YIM.121038	condition	CRC	-0.318651372121846	0.130866494414491	300	45	0.015482649059608	0.111193570519003
Caulobacter.soli	condition	CRC	-0.327113022516609	0.134894768255503	300	79	0.0159105282518114	0.113529317719377
Bacteroides.zhangwenhongii	condition	CRC	-1.10091986411985	0.455321412392614	300	246	0.01621200467481	0.114938956220127
Bacteroides.sp..CACC.737	condition	CRC	-0.841079780855584	0.34915219221773	300	284	0.0166117232259346	0.11702271266168
Haloarcula.sp..JP.L23	condition	CRC	-0.969952767150075	0.404452288323001	300	183	0.0170947926214118	0.119663548349882
Methylocystis.parvus	condition	CRC	-0.336834335304108	0.140832026466258	300	44	0.0173912751123278	0.120973272164997
Caulobacter.rhizosphaerae	condition	CRC	-0.766584585892235	0.321465456854317	300	206	0.0177215180075048	0.121739123703729
Tsukamurella.tyrosinosolvens	condition	CRC	-0.547474309161919	0.22957220683998	300	286	0.0177206420167308	0.121739123703729
Ensifer.mexicanus	condition	CRC	-0.650095130768224	0.274389189167727	300	261	0.0184617061923584	0.123003897884026
Cereibacter.sphaeroides	condition	CRC	-0.875587586773309	0.36932445506075	300	215	0.0183917855287558	0.123003897884026
Streptococcus.oralis	condition	CRC	-0.500998060748474	0.211201800870964	300	287	0.0183256018580268	0.123003897884026
Hoeflea.sp..IMCC20628	condition	CRC	-0.537588292332744	0.226514879988723	300	75	0.0182641874944675	0.123003897884026
Ensifer.alkalisoli	condition	CRC	-0.813347045047428	0.342232687785538	300	102	0.0181053019468247	0.123003897884026
Ruegeria.pomeroyi	condition	CRC	-0.581479627167984	0.246014783475236	300	209	0.0187434989961084	0.123038703525941
Paraburkholderia.sp..PGU19	condition	CRC	-0.598714047408436	0.253533628004032	300	259	0.0188474054339622	0.123038703525941
Ideonella.dechloratans	condition	CRC	-0.598853013779011	0.253691865815717	300	271	0.0188942739741485	0.123038703525941
Runella.slithyformis	condition	CRC	-0.385008529946955	0.163123692517988	300	51	0.0189119164551627	0.123038703525941
Pseudoalteromonas.piscicida	condition	CRC	-0.647886739485198	0.274940378813159	300	67	0.0190972656441668	0.123517987148821
Jeotgalibacillus.malaysiensis	condition	CRC	-0.92174168595776	0.392287841957548	300	131	0.0194453296279019	0.12503799167709
Shinella.sp..PSBB067	condition	CRC	-0.462094265387903	0.197162448969627	300	286	0.0197544601338864	0.126291519699875
Nitratireductor.sp..OM.1	condition	CRC	-0.730455475989634	0.312670978928294	300	220	0.0201480261003957	0.12786307287207
Clostridioides.difficile	condition	CRC	-0.479701833241842	0.20547042848644	300	286	0.020231498872163	0.12786307287207
Bradyrhizobium.sp..144S4	condition	CRC	-0.283740675417168	0.122233190400203	300	40	0.0209469405219769	0.130888792188172
Thermaerobacter.sp..FW80	condition	CRC	-0.406175178084461	0.17485811918577	300	63	0.0208587783733741	0.130888792188172
Agrobacterium.larrymoorei	condition	CRC	-0.572149778414413	0.247248184966545	300	210	0.0213495674450592	0.131919490863437
Azospirillum.brasilense	condition	CRC	-0.457827478871769	0.197844159676128	300	285	0.021350442011352	0.131919490863437
Microbacterium.sp..NIBRBAC000506063	condition	CRC	-0.607896881704655	0.26379291927422	300	279	0.0218890865605996	0.13449627631124
Pantoea.sp..SO10	condition	CRC	-0.570689754041208	0.249908316228754	300	226	0.0231005878791023	0.139952112040223
Streptomyces.sp..BHT.5.2	condition	CRC	-0.523920657349075	0.229339045254294	300	286	0.0230522459244674	0.139952112040223
Haloferax.gibbonsii	condition	CRC	-0.806659948063837	0.35337623052449	300	116	0.0231566333665107	0.139952112040223
Phaeobacter.inhibens	condition	CRC	-0.654041734223175	0.287128432616759	300	175	0.0234481509506108	0.14094377690965
Peteryoungia.desertarenae	condition	CRC	-0.72780079925357	0.321800472458336	300	173	0.0244444060208728	0.141322811315614
Methylosinus.sp..C49	condition	CRC	-0.747233815455673	0.330374702369053	300	271	0.024435440124537	0.141322811315614
Anaerobutyricum.hallii	condition	CRC	-0.746172185252961	0.330137564829868	300	260	0.024533435599094	0.141322811315614
Natrinema.sp..YPL30	condition	CRC	-0.607448664685989	0.267466999153577	300	56	0.0238553128792543	0.141322811315614
Buchnera.aphidicola	condition	CRC	-0.539221725094779	0.238249297225587	300	98	0.0243411545581198	0.141322811315614
Polaromonas.sp..JS666	condition	CRC	-0.36619111110516	0.161551812708121	300	61	0.0241288002799296	0.141322811315614
Pseudoalteromonas.donghaensis	condition	CRC	-0.491554293737751	0.217356868057192	300	54	0.0244484256119501	0.141322811315614
Halomicrobium.mukohataei	condition	CRC	0.547786629118704	0.240870307208474	300	46	0.0236655841437268	0.141322811315614
Spirosoma.sp..CJU.R4	condition	CRC	-0.617080764326335	0.273763816396322	300	205	0.0249232309304448	0.142435984000084
Pseudovibrio.sp..FO.BEG1	condition	CRC	-0.499044537535898	0.221497563604522	300	114	0.0249842503580618	0.142435984000084
Myroides.odoratimimus	condition	CRC	0.659813128028144	0.293846603251956	300	139	0.0254735404428886	0.144480696050435
Halosiccatus.urmianus	condition	CRC	-0.424889509671994	0.18978994035269	300	59	0.0259119023019455	0.14621716298955
Pantoea.sp..MSR2	condition	CRC	-0.512108447529377	0.230755343428406	300	251	0.0272216366637966	0.152172879087672
Comamonas.sp..CJ34	condition	CRC	-0.275142710507976	0.123995916194793	300	35	0.0272425226576483	0.152172879087672
Rhizobium.sp..ACO.34A	condition	CRC	-0.629992249176065	0.287129253228672	300	252	0.0290001493876338	0.16117510176838
Methylobacterium.aquaticum	condition	CRC	-0.487712186486031	0.222475284955707	300	285	0.0291455880232152	0.16117510176838
Peribacillus.simplex	condition	CRC	-0.479663575022397	0.220215174406268	300	284	0.0301847624197567	0.166091279782343
Sulfitobacter.sp..CB2047	condition	CRC	-0.409293780022708	0.188713399156745	300	64	0.0308856885113287	0.169106789571928
Deinococcus.metallilatus	condition	CRC	-0.596092840369694	0.275376656059389	300	275	0.0312175091816996	0.170071861429952
Adhaeribacter.swui	condition	CRC	-0.378855735113975	0.175184432921539	300	67	0.0313694934283095	0.170071861429952
Rhizobium.indicum	condition	CRC	-0.579067200828238	0.268545179269984	300	202	0.0318641667934134	0.171621357476186
Burkholderia.sp..LAS2	condition	CRC	-0.633580283603536	0.294003621743113	300	121	0.0319656416275716	0.171621357476186
Ensifer.sp..T173	condition	CRC	-0.540209650835276	0.252457495937083	300	258	0.0331826053320641	0.172794819645022
Lichenihabitans.psoromatis	condition	CRC	-0.787458195988576	0.367422159822474	300	226	0.0329067797547867	0.172794819645022
Tritonibacter.mobilis	condition	CRC	-0.602680101093171	0.281578999109475	300	265	0.0331394893185055	0.172794819645022
Burkholderia.cenocepacia	condition	CRC	-0.450734261944723	0.210358498318695	300	282	0.0329554410172457	0.172794819645022
Variovorax.sp..WDL1	condition	CRC	-0.560077957466333	0.261121751753307	300	277	0.0327729114571447	0.172794819645022
Paenibacillus.sp..IHB.B.3084	condition	CRC	-0.57434102952437	0.268548297536251	300	127	0.0332778450130105	0.172794819645022
Hymenobacter.qilianensis	condition	CRC	-0.556409844147618	0.259641066071604	300	107	0.0329301768965157	0.172794819645022
Acetobacter.aceti	condition	CRC	-0.626244464081329	0.293464871230779	300	211	0.0336617054981685	0.173971244303619
Roseomonas.sp..FDAARGOS_362	condition	CRC	-0.614741173657098	0.289405098662162	300	184	0.0344856025805702	0.176667728979969
Burkholderia.ubonensis	condition	CRC	-0.336201872441866	0.158379669009782	300	35	0.0346038605179666	0.176667728979969
Paenibacillus.polymyxa	condition	CRC	-0.381700352426463	0.179877713700756	300	298	0.0346626556859433	0.176667728979969
Streptomyces.sp..CdTB01	condition	CRC	-0.27164032077775	0.128388377932667	300	42	0.0351957807762111	0.178562080451787
Plesiomonas.shigelloides	condition	CRC	-0.525108382055332	0.248645306895454	300	246	0.0355306502433763	0.179437895749654
Sphingobium.xenophagum	condition	CRC	-0.629961007469477	0.300543949545847	300	229	0.0369226699204553	0.181238548686792
Phenylobacterium.zucineum	condition	CRC	0.607026435016592	0.28977985888279	300	261	0.0370342784839196	0.181238548686792
Methylibium.petroleiphilum	condition	CRC	-0.681888745688416	0.324836457707434	300	192	0.0366448632741219	0.181238548686792
Priestia.aryabhattai	condition	CRC	-0.717723589083493	0.342417175529806	300	195	0.0369217750956329	0.181238548686792
Streptococcus.suis	condition	CRC	0.365313408803612	0.174028040557746	300	39	0.0366501805109659	0.181238548686792
Halopiger.xanaduensis	condition	CRC	-0.257088137173928	0.122607341209674	300	50	0.0368519260187618	0.181238548686792
Candidatus.Erwinia.haradaeae	condition	CRC	-0.203469975301312	0.0966797625977868	300	43	0.0361694849157879	0.181238548686792
Vibrio.aquimaris	condition	CRC	-0.53698319788179	0.257791139529982	300	112	0.038107579035961	0.184047958138746
Rhizobium.pseudoryzae	condition	CRC	-0.569071914965544	0.273162887030742	300	259	0.038079557011011	0.184047958138746
Prevotella.copri	condition	CRC	-0.590614340733702	0.283114770308348	300	298	0.0378169932506047	0.184047958138746
Novosphingobium.sp..EMRT.2	condition	CRC	-0.455925403901538	0.219601664899885	300	114	0.0387445916772596	0.185741541605799
Mesomycoplasma.hyopneumoniae	condition	CRC	-0.554354480092178	0.267085938517303	300	168	0.0387941194493124	0.185741541605799
Pseudorhizobium.banfieldiae	condition	CRC	-0.535060645840413	0.258054123671772	300	103	0.0389911987262088	0.185880455996495
Geobacillus.thermodenitrificans	condition	CRC	-0.576432504101474	0.278976486709068	300	214	0.0396710496524462	0.188309789337363
Pseudoalteromonas.xiamenensis	condition	CRC	-0.546884241490807	0.265362623996254	300	122	0.0401841413049595	0.188319817770192
